etablissementLibelle,id,articleReference,corps,chaire,section,section2,section3,datePublicationPoste,datePriseDePoste,dateOuvertureCandidatures,dateFermetureCandidatures,descriptionPoste,typeCandidatureConcours,typeCandidatureMutation,typeCandidatureDétachement,typeCandidatureRecrutementEtranger,typeCandidatureIntégrationDirecte,typeCandidatureRecrutementSurContrat,région,etatPoste,statutPoste,typeCampagne,dateScraping
UNIVERSITE SAINT ETIENNE,250488,46 1°,PR,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,APPRENTISSAGE STATISTIQUE,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250490,26-I-1°,MCF,,01,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,DROIT CIVIL ET DROIT DES AFFAIRES,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250837,26-I-1°,MCF,,11,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,THÉÂTRE ET LITTÉRATURE BRITANNIQUES DES XVI ET XVII SIECLES,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250844,26-I-1°,MCF,,07,14,NA,NA,2025-08-31,2025-03-04,2025-04-04,FRANÇAIS LANGUE ETRANGERE ET ITALIEN,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250846,26-I-1°,MCF,,05,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"THÉORIE DES JEUX, CHOIX SOCIAL ET MARCHES",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250847,26-I-1°,MCF,,05,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,MICROÉCONOMIE APPLIQUEE,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250850,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,SCIENCES DE GESTION ET DU MANAGEMENT,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250852,26-I-1°,MCF,,01,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Droit civil,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250856,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"COMPTABILITÉ, CONTRÔLE, AUDIT, FINANCE",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250868,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Marketing digital, e-business et entrepreneuriat dans un contexte international",True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250873,26-I-1°,MCF,,08,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Linguistique des langues anciennes,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT ROANNE,250874,26-I-1°,MCF,,61,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,TRAITEMENT DU SIGNAL POUR LA SANTÉ,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250875,33,MCF,,11,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Civilisation britannique et/ou du Commonwealth LEA & LCE,False,True,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250877,26-I-1°,MCF,,16,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Psychopathologie, troubles neurologiques et interventions cliniques",True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250878,46 1°,PR,,10,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Littératures comparées. Théories et pratiques de la création,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250879,26-I-1°,MCF,,25,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,ALGEBRE,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250880,26-I-1°,MCF,,21,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Archéologie Médiévale,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250881,46 1°,PR,,11,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Littérature britannique, traduction, narrativité",True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250883,51,PR,,01,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Droit de la concurrence,False,True,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250884,26-I-1°,MCF,,25,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Analyse, Géométrie, Dynamique",True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250885,26-I-1°,MCF,,65,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,IMMUNOLOGIE ET VACCINOLOGIE,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250886,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Sciences du logiciel,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250887,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Interactions 3D pour Réalités Étendues,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250889,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Programmation et vérification des systèmes distribués de l’intelligence artificielle,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250890,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Méthodes d’Intelligence Artificielle dans le cycle de vie d’un graphe de connaissances,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250891,26-I-1°,MCF,,27,61,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enjeux dans le Cloud : énergie, stockage moléculaire, réseaux",True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250892,26-I-1°,MCF,,66,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Physiologie Animale,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250893,26-I-1°,MCF,,66,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Sciences du Végétal et Microbiologie,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250895,26-I-1°,MCF,,70,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Evaluation et contextes innovants,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250900,26-I-1°,MCF,,65,66,NA,NA,2025-08-31,2025-03-04,2025-04-04,SANTE - PHYSIOLOGIE ET BIOLOGIE INTEGRATIVE,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE SAINT ETIENNE,250901,26-I-1°,MCF,,06,74,NA,NA,2025-08-31,2025-03-04,2025-04-04,MANAGEMENT ET GESTION EN SPORT-SANTE,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250903,46 3°,PR,,64,65,66,NA,2025-08-31,2025-03-04,2025-04-04,Sciences de la Vie,True,False,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250904,46 1°,PR,,21,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Histoire et archéologie antiques (monde grec),True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250906,46 1°,PR,,23,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Géographie Humaine,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250907,46 1°,PR,,25,26,NA,NA,2025-08-31,2025-03-04,2025-04-04,Analyse et Analyse des Équations aux dérivées partielles,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250908,46 4°,PR,,29,30,NA,NA,2025-08-31,2025-03-04,2025-04-04,Ondes et physique quantique,True,False,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250909,46 1°,PR,,32,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,En Chimie (Bio)Organique,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250910,46 4°,PR,,32,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Chimie Médicinale,True,False,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250911,46 3°,PR,,35,36,NA,NA,2025-08-31,2025-03-04,2025-04-04,Sciences de la Terre,True,False,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE COTE D'AZUR,250912,46 1°,PR,,70,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Didactique du Français,True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT SAINT ETIENNE,250939,26-I-1°,MCF,,30,63,NA,NA,2025-08-31,2025-03-04,2025-04-04,INSTRUMENTATION SOURCES ULTRARAPIDES ET SPECTROSCOPIE XUV,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
IUT SAINT ETIENNE,250945,26-I-1°,MCF,,30,63,NA,NA,2025-08-31,2025-03-04,2025-04-04,PROCEDES LASER AVANCES POUR LA FONCTIONNALISATION DES MATERIAUX,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
INST NAT SC APPLIQ TOULOUSE,252190,26-I-1°,MCF,,60,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Systèmes mécatroniques pour la transition énergétique ou la robotique,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
INST NAT SC APPLIQ TOULOUSE,252195,26-I-1°,MCF,,62,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Mécanique des fluides et bioprocédés,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
INST NAT SC APPLIQ TOULOUSE,252196,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Systèmes, services et infrastructures virtualisés, intelligents et frugaux",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
INST NAT SC APPLIQ TOULOUSE,252198,26-I-1°,MCF,,27,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Recherche Opérationnelle et Intelligence Artificielle : Méthodes d’optimisation combinatoire et intégration des enjeux environnementaux et sociétaux,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
INST NAT SC APPLIQ TOULOUSE,252199,46 1°,PR,,60,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Durabilité des infrastructures stratégiques de Génie civil dans leur environnement,True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
INST NAT SC APPLIQ TOULOUSE,252201,46 1°,PR,,28,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Modélisation des propriétés optiques, électroniques et catalytiques de systèmes de basses dimensionalités",True,True,True,True,False,False,Occitanie,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252207,46 3°,PR,,60,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Mécanique, génie mécanique, génie civil",True,False,False,False,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252206,26-I-1°,MCF,,01,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Droit des affaires – droit de l’entreprise,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252209,26-I-1°,MCF,,01,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Droit civil – droit des obligations,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252210,46 3°,PR,,28,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Milieux denses et matériaux,True,False,False,False,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252211,26-I-1°,MCF,,05,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Modélisation dynamique en macroéconomie ou en microéconomie,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252212,46 3°,PR,,28,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Milieux denses et matériaux,True,False,False,False,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252214,46 3°,PR,,31,32,33,NA,2025-08-31,2025-02-28,2025-03-31,Chimie,True,False,False,False,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252215,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Comptabilité – Finance d’entreprise -Contrôle de gestion,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252216,46 3°,PR,,29,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Constituants élémentaires,True,False,False,False,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252217,46 3°,PR,,07,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Sciences du langage : linguistique et phonétique générales,True,False,False,False,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252219,26-I-1°,MCF,,24,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Fabrique urbaine et expérimentation,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252220,26-I-1°,MCF,,74,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Socio-histoire de l’éducation physique et/ou du sport,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252221,46 1°,PR,,23,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Montagnes et transitions,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252223,26-I-1°,MCF,,74,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Approche biomécanique et numérique de la motricité humaine,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252224,26-I-1°,MCF,,07,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Linguistique et didactique du français - Corpus d’apprenants - Apprentissage de la production d’écrits,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252225,26-I-1°,MCF,,16,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Psychologie clinique,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252228,26-I-1°,MCF,,19,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Sociologie des vulnérabilités, des inégalités et des discriminations",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252229,46 1°,PR,,07,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Didactique du français écrit et linguistique,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252231,46 1°,PR,,16,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Psychologie Cognitive & Neuropsychologie,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252232,46 1°,PR,,16,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Psychologie clinique,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252233,26-I-1°,MCF,,17,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Philosophie de l’éducation, philosophie des sciences humaines, philosophie analytique",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252234,26-I-1°,MCF,,71,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Sciences de l’information et de la communication : plateformes, données et connaissances",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252235,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Management des Systèmes d’information / Management de l’innovation,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252236,46 1°,PR,,19,70,NA,NA,2025-08-31,2025-02-28,2025-03-31,Sociologie des apprentissages,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252237,26-I-1°,MCF,,60,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Matériaux à faible empreinte environnementale,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252238,26-I-1°,MCF,,60,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Conception pour la personnalisation des environnements de travail,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252239,26-I-1°,MCF,,60,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Elaboration et propriétés mécaniques des verres métalliques,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252244,26-I-1°,MCF,,60,62,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Energétique, cavitation",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252245,46 1°,PR,,07,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Sociolinguistique,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252246,46 1°,PR,,09,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Littérature française du XVIIIe siècle,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252247,26-I-1°,MCF,,63,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Conception AMS ou RF pour les Circuits Intégrés,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252249,46 1°,PR,,09,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Rhétorique et littérature du XVIIe siècle,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252250,26-I-1°,MCF,,62,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Génie des procédés et conversion électrochimique de l’énergie,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252251,26-I-1°,MCF,,71,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Communication scientifique,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252252,26-I-1°,MCF,,18,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Cinéma : métiers de la transmission,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252255,26-I-1°,MCF,,29,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Métrologie, mathématiques et instrumentation physique",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252256,26-I-1°,MCF,,09,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Prose d’idées, essai et critique (littérature française XXe siècle)",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252259,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Entrepreneuriat,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252260,26-I-1°,MCF,,08,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Langue et littérature latines,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252265,26-I-1°,MCF,,07,15,NA,NA,2025-08-31,2025-02-28,2025-03-31,Langue et linguistique japonaises,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252268,26-I-1°,MCF,,01,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Droit des affaires, de la propriété intellectuelle et du numérique",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252269,26-I-1°,MCF,,14,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Circulations littéraires et artistiques. Italie Méditerranée XIXe-XXe,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252272,26-I-1°,MCF,,14,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Cultures et sociétés de l’Amérique Hispanique,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252273,26-I-1°,MCF,,12,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Allemand Langue de spécialité,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252274,26-I-1°,MCF,,02,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,"Droit constitutionnel, droit administratif, droit européen, droit des libertés fondamentales",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIV GRENOBLE ALPES (EPE),252278,46 1°,PR,,11,NA,NA,NA,2025-08-31,2025-02-28,2025-03-31,Études anglophones - civilisation américaine,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
